"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue"
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Unmanipulated","W",1985,NA,NA,1986,NA,NA,"Divided","Yes","Lightly grazed",4,1.04
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Unmanipulated","W",1986,NA,NA,1987,NA,NA,"Divided","Yes","Lightly grazed",4,0.97
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Unmanipulated","W",1987,NA,NA,1988,NA,NA,"Divided","Yes","Lightly grazed",4,0.97
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Unmanipulated","W",1988,NA,NA,1989,NA,NA,"Divided","Yes","Lightly grazed",4,0.45
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Mean","Heavily grazed","W",1985,NA,NA,1989,NA,NA,"Divided","Yes",NA,4,0.805
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Heavily grazed","W",1985,NA,NA,1986,NA,NA,"Divided","Yes",NA,4,0.99
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Heavily grazed","W",1986,NA,NA,1987,NA,NA,"Divided","Yes",NA,4,1.01
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Heavily grazed","W",1987,NA,NA,1988,NA,NA,"Divided","Yes",NA,4,0.94
"Heteropogon_contortus","Heteropogon contortus",NA,"Heteropogon","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","O'Connor","J Appl Ecol","1993","10.2307/2404276","O'Connor and Pickett 1992 (find paper)",6,1984,1989,"1",2,"Tuft circumference","No","No","Thlavekisa",-24.6333333333333,31.4,689,"ZAF","Africa","TGV","A","Individual","Heavily grazed","W",1988,NA,NA,1989,NA,NA,"Divided","Yes",NA,4,0.28
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 1A",42.0333333333333,-82.8166666666667,183,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 1A",42.0333333333333,-82.8166666666667,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 1A",42.0333333333333,-82.8166666666667,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 1B",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 2",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.969
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 2",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 2",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.938
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 3",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.787
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 3",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 3",42.0333333333333,-82.4833333333333,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.833
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 5",42.1,-83.1,181,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.025
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 5",42.1,-83.1,181,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.833
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 5",42.1,-83.1,181,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.217
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 6",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Mean","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.9275
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 6",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 6",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.267
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 7",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.083
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 7",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.87
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 7",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.5
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 11",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.8835
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 11",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.9
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 11",42.6,-82.3833333333333,176,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 12",42.6833333333333,-82.3833333333333,183,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.709
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 12",42.6833333333333,-82.3833333333333,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.857
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 12",42.6833333333333,-82.3833333333333,183,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 14",43.0333333333333,-82.05,214,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.125
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 14",43.0333333333333,-82.05,214,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 14",43.0333333333333,-82.05,214,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.25
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 17",42.6333333333333,-81.8666666666667,207,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 17",42.6333333333333,-81.8666666666667,207,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 17",42.6333333333333,-81.8666666666667,207,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 18",43.0666666666667,-81.8333333333333,234,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1.112
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 18",43.0666666666667,-81.8333333333333,234,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,1.3
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 18",43.0666666666667,-81.8333333333333,234,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,1
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 20",43.75,-81.7166666666667,177,"CAN","N America","BOR","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.7845
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 20",43.75,-81.7166666666667,177,"CAN","N America","BOR","A","Individual","Unmanipulated","W",1998,NA,NA,2000,NA,NA,"Divided","Yes",NA,7,0.744
"Hydrastis_canadensis_3","Hydrastis canadensis","Goldenseal","Hydrastis","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Sinclair","PhD thesis","2002",NA,"Sinclair Biol Cons 2005;",4,1998,2001,"1",14,"Leaf width","No","No","Pop. 20",43.75,-81.7166666666667,177,"CAN","N America","BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,7,0.825
"Hyparrhenia_diplandra","Hyparrhenia diplandra","Tussock grass","Hyparrhenia","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Garnier; Dajoz","J Ecol","2001","10.1890/0012-9658(2001)082[1720:ESOALV]2.0.CO;2",NA,4,1996,1999,"1",1,"Tuft diameter","No","No","Unburned; Burned",6.21666666666667,-5.03333333333333,115,"CIV","Africa","TMB","A","Mean","Unmanipulated","W",1996,NA,NA,1999,NA,NA,"Divided","Yes",NA,4,1.00958
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site50; 2-3 years after fire",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Individual","Unmanipulated","W",1994,NA,NA,1995,NA,NA,"Divided","Yes",NA,6,0.879
"Hypericum_cumulicola","Hypericum cumulicola",NA,"Hypericum","Hypericaceae","Theales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Quintana-Ascencio; Menges; Weekley","Cons Biol","2003","10.1046/j.1523-1739.2003.01431.x","Quitana-Ascencio PhD thesis 1997 (PDF); Ellis Ecol 2012; Crone Cons Biol 2013",6,1994,1999,"1",14,"Plant height","No","Yes","Site57",27.1666666666667,-81.35,45,"USA","N America","TCF","A","Mean","Unmanipulated","W",1994,NA,NA,1999,NA,NA,"Divided","Yes",NA,6,0.662
"Miscanthus_giganteus","Miscanthus giganteus",NA,"Miscanthus","Poaceae","Poales","Liliopsida","Tracheophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Matlaga; Davis","J Appl Ecol","2013","10.1111/1365-2664.12057","Matlaga J Appl Ecol 2013 Appendix",NA,NA,NA,"1",NA,"No","Yes","Yes","FRANK",NA,NA,NA,"USA","N America","TBM; TGS","A","Mean","Unmanipulated","W",NA,NA,"FRANK",NA,NA,"FRANK","Divided","Yes","Mean matrix (calculated with the following values: rhozome fragment production: 2.5; rhizome sprouting: 0.5; rhizome fragment survival 0.35; seed survival in soil: 0.0005005; seed germination: 0.5; seed viability: 0.5; seedling survival: 0.5005)",6,24.921606625
"Oenothera_californica_subsp._avita","Oenothera californica","Evening primrose","Oenothera","Onagraceae","Myrtales","Magnoliopsida","Tracheophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Evans; Ferriere; Kane; Venoble","Am Nat","2007","10.1086/510599","Evans Am Nat 2007 Appendix",5,1999,2003,"1",3,"No","Yes","No","State",35.25,-113.666666666667,1210,"USA","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","No",NA,3,9.237
"Oenothera_californica_subsp._avita","Oenothera californica","Evening primrose","Oenothera","Onagraceae","Myrtales","Magnoliopsida","Tracheophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Evans; Ferriere; Kane; Venoble","Am Nat","2007","10.1086/510599","Evans Am Nat 2007 Appendix",5,1999,2003,"1",3,"No","Yes","No","State",35.25,-113.666666666667,1210,"USA","N America","DES","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","No",NA,3,5.5
"Oenothera_californica_subsp._avita","Oenothera californica","Evening primrose","Oenothera","Onagraceae","Myrtales","Magnoliopsida","Tracheophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Evans; Ferriere; Kane; Venoble","Am Nat","2007","10.1086/510599","Evans Am Nat 2007 Appendix",5,1999,2003,"1",3,"No","Yes","No","Bureau of Land Management",35.0166666666667,-113.816666666667,1300,"USA","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","No",NA,3,14.433
